"","GSM5800240","GSM5800241","GSM5800242","GSM5800243","GSM5800244","GSM5800245","GSM5800246","GSM5800247","GSM5800248","GSM5800249","GSM5800250","GSM5800251","GSM5800252","GSM5800253","GSM5800254","GSM5800255"
"ENSG00000176714","3","2","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"ENSG00000176715","17","15","22","24","23","24","12"," 7","11"," 9","14"," 9"," 5"," 5"," 9"," 7"
"ENSG00000176716","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000176720","18","17","24","22","30","28","54","50","19","18"," 8"," 8","55","56","90","82"
"ENSG00000176723","2","2","1","1","1","2","1","0","2","3","1","1","1","1","2","2"
"ENSG00000176728","3","6","1","1","0","0","4","5","0","0","1","1","2","4","2","2"
"ENSG00000176731","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1"
"ENSG00000176749","15","11","13","13","11"," 9","15","14","18","13","14","15"," 7"," 6"," 6"," 5"
"ENSG00000176769","1","1","0","0","1","1","1","1","1","0","1","1","0","0","1","1"
"ENSG00000176771"," 6"," 6"," 2"," 2"," 9"," 9"," 6"," 6"," 3"," 3"," 3"," 3"," 5"," 5","14","14"
"ENSG00000176783","12"," 9"," 7"," 5"," 6"," 8"," 3"," 3","12","13"," 6"," 5"," 9"," 7"," 8"," 8"
"ENSG00000176788","99","97","65","58","69","65","59","56","68","64","53","44"," 8"," 9","15","15"
"ENSG00000176809","28","18","10"," 7","32","26","12","12","11","12","18","16","18","20","30","29"
"ENSG00000176834","1","1","6","6","1","1","2","4","9","6","1","2","7","7","5","4"
"ENSG00000176840","19","16"," 1"," 2"," 5"," 2"," 0"," 0"," 9"," 5"," 2"," 5"," 0"," 0"," 0"," 0"
"ENSG00000176842","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"ENSG00000176845","1","1","0","0","0","1","1","2","0","0","0","0","1","1","2","0"
"ENSG00000176853","2","2","3","2","2","2","5","4","0","0","1","2","1","1","9","6"
"ENSG00000176871"," 87"," 89","123","125","112","111"," 96"," 94","107","102","105","101","153","151","188","180"
"ENSG00000176884","129","102","225","212","116"," 99","131","126","134","123","103","101"," 22"," 32"," 10"," 14"
"ENSG00000176890","0","0","1","1","0","0","4","5","0","0","2","1","0","1","1","1"
"ENSG00000176894","7","5","0","1","0","0","2","2","3","4","0","1","5","5","7","3"
"ENSG00000176896","1","1","0","0","0","0","2","1","3","1","1","0","1","3","2","1"
"ENSG00000176903","7","6","3","3","3","3","4","3","6","6","6","5","5","4","4","4"
"ENSG00000176909","13"," 6"," 0"," 0"," 6"," 5"," 3"," 3","10","11"," 4"," 3"," 5"," 4"," 3"," 3"
"ENSG00000176912","0","0","5","3","3","6","0","0","0","0","0","0","3","2","3","1"
"ENSG00000176915"," 4"," 3","12","12","11","13","23","24","12","11","12","17","15","13","26","25"
"ENSG00000176919","0","0","0","0","0","0","0","0","4","5","4","1","1","1","3","4"
"ENSG00000176920","0","0","7","8","0","0","0","0","0","0","1","1","0","0","0","0"
"ENSG00000176928","0","0","1","0","0","0","1","0","1","1","1","1","0","0","0","0"
"ENSG00000176933","0","0","1","1","0","0","0","0","2","2","0","0","0","0","1","1"
"ENSG00000176945","57","53","29","27","42","39","18","14","38","45","34","28"," 9"," 8","19","22"
"ENSG00000176946","29","26","22","22","11"," 9","20","18","21","25","13","10","12","15","20","13"
"ENSG00000176953","21","25"," 9"," 8","13","15"," 7"," 7","11","10","11"," 9"," 7","10","16","15"
"ENSG00000176956","35","30","47","45","50","47","64","63","10","12","13","12"," 0"," 0"," 2"," 2"
"ENSG00000176971","0","0","0","0","1","0","1","1","0","1","0","0","2","2","1","1"
"ENSG00000176973","15","11","42","43","30","19","12","14","17","14","22","27","17","20","11","14"
"ENSG00000176974","2","2","4","3","4","4","2","2","2","3","4","3","4","3","5","6"
"ENSG00000176978","44","39","53","52","30","31","43","36","30","27","14","14","22","19","18","18"
"ENSG00000176986","54","57","76","76","87","91","54","53","60","63","28","25","26","25","39","46"
"ENSG00000176994","9","8","3","4","5","4","3","3","5","5","5","5","3","2","4","4"
"ENSG00000176998","1","1","0","0","1","1","0","0","0","0","0","0","0","1","0","1"
"ENSG00000177000"," 6"," 8"," 7"," 7"," 8"," 9"," 6"," 6","10","10"," 5"," 6"," 4"," 5","10"," 8"
"ENSG00000177030","124","121"," 75"," 69"," 64"," 57"," 77"," 79"," 94"," 76"," 57"," 65"," 48"," 47"," 67"," 67"
"ENSG00000177034","1","1","0","0","5","4","1","0","5","4","1","1","5","3","4","3"
"ENSG00000177042","11"," 9"," 5"," 6"," 6"," 7"," 8"," 8"," 5"," 5"," 6"," 4"," 6"," 3"," 6"," 7"
"ENSG00000177045","14","14"," 1"," 1"," 4"," 3"," 2"," 2"," 3"," 2"," 3"," 2"," 3"," 4"," 2"," 2"
"ENSG00000177051","25","18"," 9"," 9","25","21","20","19","22","16","10"," 7","11","12","11","12"
"ENSG00000177054","2","2","0","0","0","0","0","0","2","1","2","2","0","0","2","1"
"ENSG00000177058","0","2","0","0","7","7","1","1","1","1","3","1","5","7","8","8"
"ENSG00000177076","2","2","2","2","2","2","2","2","2","2","1","1","3","3","4","3"
"ENSG00000177082","4","5","3","5","6","6","8","6","4","3","9","5","4","6","4","4"
"ENSG00000177084","11"," 8","15","13"," 6"," 9","13","12"," 7"," 8","12","15","11"," 6"," 7"," 7"
"ENSG00000177096","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0"
"ENSG00000177098","1","1","7","6","3","2","3","2","3","3","5","6","8","5","3","2"
"ENSG00000177103","21","25","21","22","39","30","33","35","28","32","43","37","13","15","53","44"
"ENSG00000177105","12","10"," 4"," 5","14","16","29","25","11","11"," 3"," 4","16","14","42","40"
"ENSG00000177106","15","12","10","13","15","15"," 9"," 9"," 7"," 8","12"," 7"," 7"," 8","10"," 9"
"ENSG00000177108","18","17","32","30"," 9"," 9"," 4"," 4","11","11","13","13"," 8"," 8"," 7"," 7"
"ENSG00000177112","4","3","0","0","0","0","0","0","0","0","4","5","0","1","0","1"
"ENSG00000177119","7","6","7","6","4","3","8","7","4","3","5","5","5","5","5","5"
"ENSG00000177125","1","1","1","1","0","0","2","1","2","1","1","1","3","3","4","4"
"ENSG00000177133","12","13","37","37","12","13","37","31","12","14","18","22"," 7","10"," 7"," 4"
"ENSG00000177150","0","0","2","2","0","0","0","0","0","0","1","1","1","1","0","1"
"ENSG00000177156"," 5"," 3"," 2"," 0"," 4"," 8"," 6"," 8"," 3"," 5"," 3"," 6","10","12","25","26"
"ENSG00000177169","60","61","72","76","35","32","49","48","38","44","37","44","16","14","16","20"
"ENSG00000177181","1","1","2","2","5","3","1","0","3","2","2","2","1","1","1","1"
"ENSG00000177182","23","21","22","19"," 6"," 5","11","15","10","10","12"," 7"," 6"," 3"," 3"," 4"
"ENSG00000177189","4","4","1","1","0","0","0","0","1","1","1","0","1","1","2","1"
"ENSG00000177191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000177192","3","6","3","3","2","2","2","3","1","2","2","2","1","1","4","3"
"ENSG00000177200","36","35","13","11","38","32","22","20","37","30","25","19","32","31","46","38"
"ENSG00000177212","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000177225","17","11","20","21","15","13","19","19","14","12","21","23","17","17","15","16"
"ENSG00000177233","0","0","0","0","2","2","2","1","6","4","1","1","2","1","3","3"
"ENSG00000177234","0","0","0","0","0","0","0","0","0","0","1","1","4","3","1","1"
"ENSG00000177239","20","18","20","21","21","20"," 5"," 6","21","23","13","11","10","13","16","18"
"ENSG00000177272","2","2","1","1","3","1","1","2","1","1","3","2","0","0","1","1"
"ENSG00000177283","2","2","4","3","2","2","3","2","3","2","2","2","1","2","1","1"
"ENSG00000177301","10"," 8","21","18","10","10"," 5"," 6","23","21","21","19"," 7"," 7"," 7"," 8"
"ENSG00000177302"," 5"," 4","19","22"," 4"," 4","11"," 9"," 3"," 3"," 3"," 3"," 4"," 5"," 3"," 2"
"ENSG00000177303","14","13","13","14"," 8"," 9","16","15","22","21"," 7"," 9","12","13","14","14"
"ENSG00000177306","19","16","15","16","25","21"," 0"," 0","24","27"," 9","12"," 0"," 0","25","22"
"ENSG00000177311","21","22","24","22","22","17","14","11","27","25","20","17","14","13","36","30"
"ENSG00000177335"," 0"," 0"," 0"," 0","12"," 7"," 3"," 3"," 1"," 1"," 4"," 4"," 4"," 5"," 1"," 4"
"ENSG00000177337","16","14"," 2"," 3"," 9","10"," 6"," 6"," 7"," 6"," 3"," 3"," 4"," 4"," 6"," 5"
"ENSG00000177352","12","11"," 3"," 3"," 3"," 2"," 4"," 4"," 2"," 3"," 1"," 2"," 2"," 2"," 5"," 6"
"ENSG00000177359","4","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"ENSG00000177370","1","1","0","0","0","0","1","1","1","1","1","0","1","0","1","1"
"ENSG00000177374","2","2","1","1","1","2","1","1","1","1","2","0","3","3","3","3"
"ENSG00000177380","16","17","11","12","13","11","11"," 9","15","16"," 9"," 8"," 4"," 4"," 4"," 4"
"ENSG00000177383","3","2","0","0","6","4","2","1","1","1","1","0","1","1","2","2"
"ENSG00000177398","0","0","0","0","0","0","0","0","0","0","3","3","0","0","1","1"
"ENSG00000177406","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"ENSG00000177409","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1"
"ENSG00000177410","11"," 7"," 3"," 3"," 0"," 0","15","11"," 8"," 7"," 6"," 3"," 8","11","15"," 7"
"ENSG00000177418","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"ENSG00000177425","0","0","1","1","2","2","1","1","0","1","3","1","1","1","1","1"
"ENSG00000177426","8","8","1","1","1","1","1","1","4","5","2","3","4","4","4","2"
"ENSG00000177427"," 1"," 3","17","21"," 2"," 1"," 1"," 1"," 6"," 4"," 3"," 2"," 3"," 2"," 3"," 3"
"ENSG00000177432","4","3","2","1","2","1","2","1","4","3","1","2","0","1","0","1"
"ENSG00000177453"," 4"," 4","37","33"," 2"," 3","15","12"," 3"," 2"," 5"," 7"," 2"," 3"," 3"," 1"
"ENSG00000177462","0","0","4","4","0","0","0","0","2","2","1","1","0","0","0","0"
"ENSG00000177463","24","24","31","28","29","30","30","28","26","23","13","13","11","10","26","18"
"ENSG00000177464"," 9"," 9"," 7"," 7"," 7"," 7"," 5"," 4","16","11","13","12","10"," 8","10"," 8"
"ENSG00000177465","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000177469"," 5"," 4"," 5"," 5"," 5"," 5"," 8"," 8"," 1"," 2"," 2"," 3"," 9","11","13","13"
"ENSG00000177479","11"," 9"," 5"," 4","21","15"," 1"," 0"," 5"," 6"," 8"," 7","17","12","21","22"
"ENSG00000177485","12","13"," 7"," 6"," 8"," 6"," 5"," 5"," 7"," 6","11"," 7"," 5"," 5"," 6"," 5"
"ENSG00000177508","10","10"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 2"," 2"," 3"
"ENSG00000177511","15","16"," 4"," 3","14","11"," 4"," 4","18","13"," 5"," 5"," 2"," 2"," 3"," 5"
"ENSG00000177519","0","0","1","1","0","0","0","0","2","1","0","0","0","0","0","0"
"ENSG00000177542"," 25"," 25","168","169"," 76"," 69","101","108"," 35"," 30"," 41"," 36"," 11"," 10"," 10","  8"
"ENSG00000177548","1","1","1","1","5","6","1","2","1","0","1","1","2","1","2","3"
"ENSG00000177551","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000177556","11","14"," 1"," 1"," 8"," 8"," 9"," 7","12","11"," 2"," 1"," 4"," 5","12"," 8"
"ENSG00000177565"," 6"," 9"," 1"," 1"," 3"," 1"," 3"," 2"," 2"," 2","10"," 8","10","12"," 7"," 7"
"ENSG00000177570","2","2","3","3","3","3","3","3","5","5","2","2","2","3","3","3"
"ENSG00000177575","2","2","8","7","2","2","2","2","1","1","1","1","2","2","1","1"
"ENSG00000177576","50","41","16","13","44","39","35","30","30","24","11"," 8","17","19","42","34"
"ENSG00000177595"," 6"," 5","17","15","14"," 7","12","21"," 6"," 6"," 4"," 5"," 5"," 8","17","15"
"ENSG00000177599","2","2","2","2","0","0","0","0","1","1","0","0","0","0","0","0"
"ENSG00000177600"," 41"," 50"," 30"," 24"," 52"," 39"," 12"," 13"," 15"," 13"," 27"," 35","160","138","148","142"
"ENSG00000177606","18","16","12","11"," 8"," 9","15","13"," 3"," 3","10"," 6","10"," 9","13","13"
"ENSG00000177613","4","4","1","0","2","1","2","2","1","1","3","3","2","2","5","3"
"ENSG00000177614","19","16","13","13","23","22","16","15","16","13","11"," 8"," 6"," 7"," 7"," 8"
"ENSG00000177627","0","0","1","1","4","4","0","0","0","0","1","0","0","0","0","0"
"ENSG00000177628","45","46","47","46","20","16","37","40","23","26","13","15"," 9"," 7","16","20"
"ENSG00000177640","12","10"," 1"," 1"," 3"," 2"," 0"," 0"," 3"," 3"," 1"," 1"," 4"," 2"," 7"," 6"
"ENSG00000177646"," 5"," 4"," 2"," 2"," 4"," 4","15","13"," 2"," 2"," 5"," 5"," 3"," 2"," 4"," 4"
"ENSG00000177663","9","9","5","6","4","5","7","7","7","6","9","8","4","4","8","7"
"ENSG00000177666","24","27","45","36","28","37","23","22","14","11","13","13","13"," 9","17","18"
"ENSG00000177674","10"," 6"," 2"," 4"," 3"," 3"," 5"," 7"," 3"," 5"," 1"," 2","12","12","16","15"
"ENSG00000177675","0","0","0","0","1","3","1","0","2","3","0","0","0","0","0","0"
"ENSG00000177679","89","78","38","40","24","29","26","26","69","65","37","33"," 8","11","16","19"
"ENSG00000177683"," 5"," 5"," 2"," 1"," 8"," 8"," 1"," 1"," 8","10"," 4"," 4"," 6"," 5"," 6"," 5"
"ENSG00000177685","3","1","0","0","0","0","1","1","0","0","3","3","3","4","0","0"
"ENSG00000177688","2","1","0","0","2","1","0","0","1","1","2","2","0","0","1","1"
"ENSG00000177692","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000177694","0","0","2","3","0","0","0","0","0","0","0","0","0","0","2","3"
"ENSG00000177697","16","19","29","30","16","18","27","20","14","17"," 8"," 6","13","13","10","12"
"ENSG00000177700","67","67","47","51","46","45","35","34","27","30","30","33","26","28","42","39"
"ENSG00000177706","31","31","74","70","23","21","33","31","35","26","22","27","49","55","67","73"
"ENSG00000177707"," 9","10"," 1"," 0"," 1"," 2"," 4"," 6"," 1"," 0"," 4"," 5"," 4"," 3"," 6"," 7"
"ENSG00000177710","0","0","0","0","0","0","3","3","0","0","0","0","0","1","1","0"
"ENSG00000177721","1","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0"
"ENSG00000177728","200","210","212","206","148","156","174","182","158","196"," 91"," 79"," 74"," 81","136","120"
"ENSG00000177731","186","187"," 94"," 92","222","219","115","123","162","145","117","103","105"," 91","222","198"
"ENSG00000177732","6","6","4","4","3","3","4","4","3","3","2","3","5","5","5","4"
"ENSG00000177733","3","3","4","4","1","1","2","2","2","2","2","2","2","2","2","2"
"ENSG00000177736","0","0","0","0","0","0","2","1","0","0","2","1","2","1","0","0"
"ENSG00000177738","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ENSG00000177752","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000177788","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000177791","1","2","1","1","1","1","1","0","0","0","0","0","0","0","1","1"
"ENSG00000177807","41","41","32","32","49","42","46","43","32","29","30","28","48","48","88","80"
"ENSG00000177822","1","2","1","1","1","0","0","0","1","1","0","0","0","0","0","0"
"ENSG00000177830","20","19","25","25","19","25","14","15"," 9"," 7","26","26","19","16","22","21"
"ENSG00000177839","13","13"," 5"," 6"," 9","11"," 0"," 1"," 6"," 3"," 6","11"," 0"," 1"," 8"," 7"
"ENSG00000177842","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"ENSG00000177853","2","1","0","0","1","1","1","0","0","0","1","1","1","1","3","3"
"ENSG00000177854","3","2","1","1","0","0","0","0","0","0","0","0","0","1","1","1"
"ENSG00000177868","0","0","0","0","2","1","0","0","0","0","2","1","3","3","1","1"
"ENSG00000177873","6","4","1","1","1","1","2","2","1","1","2","0","1","2","4","4"
"ENSG00000177875","4","3","2","2","2","1","0","0","3","3","3","3","1","1","1","1"
"ENSG00000177879"," 6"," 5"," 3"," 2","14"," 9"," 0"," 1"," 8"," 6","23","14","16"," 9","15","15"
"ENSG00000177885","34","28"," 9"," 9","17","19","14","14","16","16","10","13","14","18","26","24"
"ENSG00000177888"," 8"," 8","10"," 9"," 5"," 4"," 3"," 4"," 3"," 3"," 5"," 5"," 2"," 2"," 5"," 4"
"ENSG00000177889","29","28","12","10","19","13","16","15","12","11","18","12","14","11","17","13"
"ENSG00000177917","4","4","0","0","4","8","1","1","4","3","6","4","1","2","5","7"
"ENSG00000177932","2","2","0","0","0","0","1","1","0","0","1","1","1","1","2","2"
"ENSG00000177943","7","6","4","4","5","6","3","2","1","2","2","3","5","3","2","3"
"ENSG00000177946","0","0","3","2","1","1","2","1","0","0","1","1","1","1","1","1"
"ENSG00000177951","35","30","24","22","35","31","34","32","24","26","17","16","20","20","32","31"
"ENSG00000177954"," 58"," 54"," 86"," 81"," 48"," 55"," 61"," 50"," 50"," 50"," 65"," 67","184","170","183","142"
"ENSG00000177963","15","13","16","11"," 9","11","23","24"," 7","11"," 9"," 7","33","36","10","13"
"ENSG00000177971","1","1","0","1","1","1","2","2","2","1","3","2","3","3","3","2"
"ENSG00000177981"," 7","11"," 3"," 2","10","10"," 0"," 2","34","27"," 9","11"," 2"," 2","12"," 8"
"ENSG00000177984","0","0","1","0","0","0","1","1","2","2","1","0","0","0","0","0"
"ENSG00000177989","132","119"," 11"," 13"," 15"," 16"," 11","  7","  3","  4","  1","  1","  8","  9","  6","  6"
"ENSG00000177990","0","0","4","2","0","0","2","1","5","2","0","0","0","0","0","0"
"ENSG00000177994","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000178015","0","0","1","1","1","1","0","0","1","1","1","0","0","0","0","0"
"ENSG00000178026","13","14","11"," 9","11"," 8"," 1"," 2"," 4"," 3"," 6"," 6"," 6"," 7"," 8"," 6"
"ENSG00000178028","31","32","19","21"," 9"," 6","19","22","14","13","13","12"," 8","11","21","23"
"ENSG00000178031"," 1"," 1"," 0"," 0"," 1"," 1"," 7","11"," 1"," 2"," 1"," 0"," 0"," 0"," 0"," 0"
"ENSG00000178035"," 8","11","12","13"," 4"," 3"," 2"," 3"," 2"," 2"," 3"," 5"," 8"," 7","10","11"
"ENSG00000178038"," 2"," 2","13","13"," 0"," 0"," 1"," 0"," 2"," 2"," 2"," 2"," 3"," 6"," 1"," 2"
"ENSG00000178053","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"ENSG00000178057","0","0","4","4","4","4","2","3","2","1","2","1","7","9","8","8"
"ENSG00000178074","2","3","0","0","0","0","0","0","0","0","0","0","1","1","2","1"
"ENSG00000178075","0","0","1","1","0","0","0","0","0","0","0","0","1","1","1","0"
"ENSG00000178078","3","3","0","0","0","0","0","0","2","4","7","3","1","2","1","1"
"ENSG00000178081","1","4","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"ENSG00000178082","0","0","1","1","0","0","0","0","0","0","0","1","1","1","4","2"
"ENSG00000178093","1","1","2","2","3","4","1","1","2","0","0","0","1","1","1","0"
"ENSG00000178096"," 9","11"," 8"," 6"," 2"," 4","11"," 9"," 5"," 4"," 2"," 1"," 3"," 6"," 4"," 5"
"ENSG00000178104","110"," 93","125","111","114"," 79"," 84"," 85"," 91"," 87","100"," 96"," 66"," 68"," 88"," 86"
"ENSG00000178105","1","1","1","1","4","2","2","2","1","1","3","2","3","1","3","4"
"ENSG00000178115","0","0","0","0","0","0","0","0","1","1","3","1","0","0","0","2"
"ENSG00000178125","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000178127","0","0","0","0","0","0","0","0","2","2","3","2","5","4","7","9"
"ENSG00000178149"," 2"," 2","13","11"," 0"," 0"," 4"," 5"," 1"," 1"," 4"," 4"," 2"," 2"," 6"," 6"
"ENSG00000178150","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"ENSG00000178162"," 7"," 7"," 1"," 0"," 5"," 2"," 1"," 1"," 9","10"," 8"," 9"," 3"," 3"," 6"," 6"
"ENSG00000178163","4","3","3","2","2","2","2","2","1","1","2","2","1","2","2","2"
"ENSG00000178171","7","5","6","7","4","4","3","5","6","6","9","7","1","1","1","1"
"ENSG00000178175","1","1","7","7","2","2","4","3","4","5","2","2","3","3","5","4"
"ENSG00000178177","1","1","1","2","1","1","0","0","1","1","1","2","2","1","2","2"
"ENSG00000178184","1","1","0","0","0","1","1","1","0","0","1","1","0","0","0","0"
"ENSG00000178187","1","0","0","0","1","1","0","1","0","1","2","0","0","1","0","1"
"ENSG00000178188","46","47","32","31","20","25","14","14","34","37","24","30","20","21","26","25"
"ENSG00000178199","0","0","1","1","0","0","0","0","0","0","2","2","0","0","0","0"
"ENSG00000178201","5","5","1","1","4","3","2","1","2","1","1","1","3","2","2","2"
"ENSG00000178202","1","0","0","0","0","0","0","0","0","0","1","0","1","1","2","1"
"ENSG00000178209","27","25","40","37","33","31","46","44","22","19","19","19","28","26","23","20"
"ENSG00000178222"," 8"," 9","13","19"," 7","14"," 2"," 2"," 4"," 3"," 0"," 0"," 2"," 1"," 7"," 4"
"ENSG00000178226","1","1","0","0","0","0","6","7","0","0","0","0","0","0","0","0"
"ENSG00000178229","0","1","2","2","1","1","1","1","1","1","3","3","2","2","1","1"
